date,us2yield,sp500,usd_index,us2yield_change,sp500_return,usd_index_change
2021-05-20,0.15,4159.12,110.8605,-0.010000000000000009,0.010554756443649449,-0.00018217778206675028
2021-05-21,0.17,4155.86,111.0576,0.020000000000000018,-0.0007838196541576359,0.0017779100761767808
2021-05-24,0.15,4197.05,110.9118,-0.020000000000000018,0.009911305963146155,-0.0013128322600163278
2021-05-25,0.15,4188.13,110.842,0.0,-0.002125302295660103,-0.0006293288901632055
2021-05-26,0.14,4195.99,110.8677,-0.009999999999999981,0.001876732575158746,0.00023186156871934926
2021-05-27,0.14,4200.88,110.8688,0.0,0.0011653983922745859,9.921735546036814e-06
2021-05-28,0.14,4204.11,110.7576,0.0,0.0007688865190149663,-0.0010029873147359147
2021-06-01,0.16,4202.04,110.5046,0.01999999999999999,-0.0004923753184382651,-0.002284267625878522
2021-06-02,0.13,4208.12,110.5799,-0.03,0.0014469162597214869,0.0006814195970121784
2021-06-03,0.16,4192.85,111.1782,0.03,-0.003628698801364849,0.005410567381594733
2021-06-04,0.14,4229.89,110.7521,-0.01999999999999999,0.00883408659980689,-0.0038325858846428584
2021-06-07,0.16,4226.52,110.5155,0.01999999999999999,-0.0007967110255822085,-0.0021363026073545344
2021-06-08,0.14,4227.26,110.649,-0.01999999999999999,0.00017508493985585183,0.0012079753518736691
2021-06-09,0.16,4219.55,110.5707,0.01999999999999999,-0.0018238764589828538,-0.0007076430876012951
2021-06-10,0.14,4239.18,110.5456,-0.01999999999999999,0.004652154850635748,-0.00022700407974274306
2021-06-11,0.16,4247.44,111.0933,0.01999999999999999,0.0019484900381676606,0.004954516507215123
2021-06-14,0.16,4255.15,110.9659,0.0,0.0018152110447704484,-0.0011467838294477728
2021-06-15,0.16,4246.59,111.3507,0.0,-0.0020116799642784233,0.0034677319789231387
2021-06-16,0.21,4223.7,111.1165,0.04999999999999999,-0.005390207201542929,-0.002103264730262122
2021-06-17,0.23,4221.86,112.5772,0.020000000000000018,-0.0004356370007340127,0.013145662435371852
2021-06-18,0.26,4166.45,113.0408,0.03,-0.013124547000611053,0.00411806298255768
2021-06-21,0.27,4224.79,112.8391,0.010000000000000009,0.01400232812106239,-0.0017843115052263991
2021-06-22,0.25,4246.44,112.9174,-0.020000000000000018,0.005124515064653945,0.0006939084058628087
2021-06-23,0.26,4241.84,112.3819,0.010000000000000009,-0.0010832603310065858,-0.004742404624973662
2021-06-24,0.26,4266.49,112.326,0.0,0.005811157422250579,-0.0004974110599661463
2021-06-25,0.28,4280.7,111.9655,0.020000000000000018,0.003330606657931945,-0.003209408329327035
2021-06-28,0.25,4290.61,112.0248,-0.030000000000000027,0.0023150419323942906,0.0005296274298778325
2021-06-29,0.27,4291.8,112.2613,0.020000000000000018,0.00027734984069871516,0.0021111396762145684
2021-06-30,0.25,4297.5,112.5533,-0.020000000000000018,0.001328114078009257,0.0026010744575377664
2021-07-01,0.25,4319.94,112.74,0.0,0.005221640488656032,0.0016587696673486807
2021-07-02,0.24,4352.34,112.5425,-0.010000000000000009,0.0075001041681135305,-0.001751818343090239
2021-07-06,0.22,4343.54,112.9516,-0.01999999999999999,-0.002021900862524517,0.003635071195326134
2021-07-07,0.22,4358.13,113.1048,0.0,0.003359011313352811,0.001356333155085876
2021-07-08,0.19,4320.82,113.0776,-0.03,-0.00856101125941644,-0.00024048493078976385
2021-07-09,0.23,4369.55,112.8375,0.04000000000000001,0.01127795187024705,-0.0021233206222982526
2021-07-12,0.23,4384.63,112.7611,0.0,0.0034511562975592103,-0.0006770798714966775
2021-07-13,0.26,4369.21,113.0063,0.03,-0.003516830382495284,0.002174508762330163
2021-07-14,0.23,4374.3,112.8801,-0.03,0.0011649703264435818,-0.0011167518979030566
2021-07-15,0.23,4360.03,113.0041,0.0,-0.0032622362435132946,0.0010985107206673561
2021-07-16,0.25,4327.16,113.0428,0.01999999999999999,-0.007538938952254881,0.0003424654503687563
2021-07-19,0.21,4258.49,113.5472,-0.04000000000000001,-0.015869531055010655,0.0044620267721606766
2021-07-20,0.2,4323.06,113.7502,-0.009999999999999981,0.01516265155019747,0.0017878027815745323
2021-07-21,0.22,4358.69,113.3926,0.01999999999999999,0.008241847210077813,-0.0031437307362977007
2021-07-22,0.2,4367.48,113.4695,-0.01999999999999999,0.0020166609692362503,0.0006781747662545357
2021-07-23,0.22,4411.79,113.4398,0.01999999999999999,0.010145438559535647,-0.0002617443453967194
2021-07-26,0.22,4422.3,113.2238,0.0,0.002382253008416102,-0.0019040936249887785
2021-07-27,0.2,4401.46,113.2227,-0.01999999999999999,-0.004712479931257563,-9.715271877430709e-06
2021-07-28,0.2,4400.64,113.1807,0.0,-0.00018630181803303003,-0.00037095034829592866
2021-07-29,0.2,4419.15,112.4834,0.0,0.004206206369982368,-0.006160944401298107
2021-07-30,0.19,4395.26,112.6714,-0.010000000000000009,-0.005406016994218166,0.001671357729229328
2021-08-02,0.17,4387.16,112.6691,-0.01999999999999999,-0.0018428943907755624,-2.0413343581493493e-05
2021-08-03,0.17,4423.15,112.8228,0.0,0.008203484714484954,0.001364171720551699
2021-08-04,0.17,4402.66,112.8953,0.0,-0.00463244520307915,0.0006426006090967107
2021-08-05,0.21,4429.1,112.7674,0.03999999999999998,0.006005460335342772,-0.0011329081015774012
2021-08-06,0.21,4436.52,113.3088,0.0,0.0016752839177258672,0.004801032922635562
2021-08-09,0.23,4432.35,113.4521,0.020000000000000018,-0.000939925887858073,0.0012646855319269346
2021-08-10,0.24,4436.75,113.4973,0.009999999999999981,0.000992701388653705,0.00039840602333485187
2021-08-11,0.23,4447.7,113.282,-0.009999999999999981,0.0024680227644109376,-0.0018969614255140987
2021-08-12,0.23,4460.83,113.2691,0.0,0.002952087595835984,-0.00011387510813720692
2021-08-13,0.23,4468.0,113.0615,0.0,0.0016073241975147479,-0.0018328034742043364
2021-08-16,0.21,4479.71,113.1698,-0.020000000000000018,0.0026208594449417255,0.0009578857524443762
2021-08-17,0.23,4448.08,113.6174,0.020000000000000018,-0.0070607249129965854,0.0039551187684347955
2021-08-18,0.23,4400.27,113.6959,0.0,-0.010748457761550978,0.0006909152999452495
2021-08-19,0.22,4405.8,114.1106,-0.010000000000000009,0.0012567410636163956,0.003647449028505001
2021-08-20,0.23,4441.67,114.5009,0.010000000000000009,0.008141540696354754,0.0034203658555822525
2021-08-23,0.23,4479.53,113.9418,0.0,0.008523820995256282,-0.00488293105119697
2021-08-24,0.24,4486.23,113.6795,0.009999999999999981,0.0014956926284677152,-0.002302052451339187
2021-08-25,0.23,4496.19,113.6322,-0.009999999999999981,0.0022201269217136943,-0.00041608205525189845
2021-08-26,0.25,4470.0,113.7883,0.01999999999999999,-0.005824931775569864,0.0013737303334795392
2021-08-27,0.22,4509.37,113.3404,-0.03,0.008807606263982137,-0.003936257066851412
2021-08-30,0.2,4528.79,113.246,-0.01999999999999999,0.00430658828173347,-0.0008328892433766555
2021-08-31,0.2,4522.68,113.1076,0.0,-0.001349146239944865,-0.0012221182205109926
2021-09-01,0.2,4524.09,112.8732,0.0,0.0003117620525883158,-0.0020723629535063237
2021-09-02,0.2,4536.95,112.7863,0.0,0.0028425606033477546,-0.0007698904611546098
2021-09-03,0.21,4535.43,112.5476,0.009999999999999981,-0.000335026835208585,-0.0021163917958120226
2021-09-07,0.22,4520.03,112.9795,0.010000000000000009,-0.003395488410139813,0.0038374874275417525
2021-09-08,0.22,4514.07,113.2319,0.0,-0.0013185753191903293,0.002234033607866781
2021-09-09,0.23,4493.28,113.043,0.010000000000000009,-0.004605599824548556,-0.001668257796610173
2021-09-10,0.23,4458.58,112.9425,0.0,-0.0077226435922087555,-0.000889042222871006
2021-09-13,0.21,4468.73,113.0341,-0.020000000000000018,0.0022765095613401787,0.0008110321623835404
2021-09-14,0.21,4443.05,113.0061,0.0,-0.00574659914561837,-0.0002477128583320276
2021-09-15,0.21,4480.7,112.9773,0.0,0.008473908688851006,-0.00025485349905896015
2021-09-16,0.23,4473.75,113.3036,0.020000000000000018,-0.0015510969268194286,0.002888190813552738
2021-09-17,0.23,4432.99,113.5989,0.0,-0.009110924839340617,0.0026062719984183413
2021-09-20,0.23,4357.73,113.9422,0.0,-0.016977254629493954,0.003022036304928921
2021-09-21,0.22,4354.19,113.8179,-0.010000000000000009,-0.0008123495489623656,-0.0010909039846519475
2021-09-22,0.25,4395.64,113.6223,0.03,0.009519566210937302,-0.0017185346065952123
2021-09-23,0.27,4448.98,113.513,0.020000000000000018,0.012134751708511082,-0.0009619590520522081
2021-09-24,0.29,4455.48,113.7597,0.019999999999999962,0.0014610090402744635,0.0021733193554922536
2021-09-27,0.31,4443.11,113.7432,0.020000000000000018,-0.0027763563072890074,-0.0001450425765889829
2021-09-28,0.31,4352.63,114.2469,0.0,-0.020364114325326033,0.004428396598653794
2021-09-29,0.3,4359.46,114.7092,-0.010000000000000009,0.001569166228234442,0.004046499292322148
2021-09-30,0.28,4307.54,114.6403,-0.019999999999999962,-0.011909731939276913,-0.0006006492940409114
2021-10-01,0.27,4357.04,114.3798,-0.010000000000000009,0.011491477734391298,-0.0022723248281799613
2021-10-04,0.27,4300.46,114.2739,0.0,-0.012985880322420762,-0.0009258627834635158
2021-10-05,0.28,4345.72,114.3654,0.010000000000000009,0.010524455523362564,0.0008007077731659873
2021-10-06,0.3,4363.55,114.7185,0.019999999999999962,0.004102887438675262,0.0030874722599667503
2021-10-07,0.32,4399.76,114.5044,0.020000000000000018,0.00829828923697451,-0.0018663075266849294
2021-10-08,0.32,4391.34,114.5986,0.0,-0.0019137407494954628,0.0008226758098379694
2021-10-12,0.35,4350.65,114.7542,0.02999999999999997,-0.009265964375338887,0.0013577827303299372
2021-10-13,0.37,4363.8,114.4705,0.020000000000000018,0.003022536862308023,-0.0024722406674438924
2021-10-14,0.36,4438.26,114.2053,-0.010000000000000009,0.01706311013337003,-0.0023167540982175217
2021-10-15,0.41,4471.37,114.0905,0.04999999999999999,0.0074601307719690535,-0.0010052072889785713
2021-10-18,0.44,4486.46,113.9899,0.030000000000000027,0.0033748045900920953,-0.0008817561497233006
2021-10-19,0.41,4519.63,113.647,-0.030000000000000027,0.00739335690054066,-0.003008161249373864
2021-10-20,0.4,4536.19,113.5083,-0.009999999999999953,0.0036640167447334893,-0.0012204457662762236
2021-10-21,0.45,4549.78,113.6188,0.04999999999999999,0.002995906256131331,0.0009734970922830044
2021-10-22,0.48,4544.9,113.67,0.02999999999999997,-0.0010725793335062406,0.0004506296493187456
2021-10-25,0.47,4566.48,113.605,-0.010000000000000009,0.004748179277871856,-0.0005718307381015197
2021-10-26,0.47,4574.79,113.674,0.0,0.0018197824144636776,0.0006073676334668043
2021-10-27,0.5,4551.68,113.6218,0.030000000000000027,-0.005051597996847845,-0.00045920791034026465
